  x  	  p(x)  	  dndx(x)  	  (maj)n(x)  	 Alfa  	  Conduction level  	 Valence level  	  EQ Field
 5.525e-06	4.372e+06	-1.403e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.528e-06	4.33e+06	-1.39e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.531e-06	4.288e+06	-1.377e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.534e-06	4.247e+06	-1.364e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.537e-06	4.206e+06	-1.352e+13	8.075e+24	2.126e+07	0	-1.5	0
  5.54e-06	4.166e+06	-1.339e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.543e-06	4.126e+06	-1.327e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.546e-06	4.086e+06	-1.314e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.549e-06	4.047e+06	-1.302e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.552e-06	4.008e+06	-1.29e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.555e-06	3.97e+06	-1.278e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.558e-06	3.932e+06	-1.266e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.561e-06	3.894e+06	-1.254e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.564e-06	3.856e+06	-1.243e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.567e-06	3.819e+06	-1.231e+13	8.075e+24	2.126e+07	0	-1.5	0
  5.57e-06	3.783e+06	-1.22e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.573e-06	3.746e+06	-1.209e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.576e-06	3.71e+06	-1.197e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.579e-06	3.674e+06	-1.186e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.582e-06	3.639e+06	-1.175e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.585e-06	3.604e+06	-1.165e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.588e-06	3.569e+06	-1.154e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.591e-06	3.534e+06	-1.143e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.594e-06	3.5e+06	-1.133e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.597e-06	3.467e+06	-1.122e+13	8.075e+24	2.126e+07	0	-1.5	0
   5.6e-06	3.433e+06	-1.112e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.603e-06	3.4e+06	-1.102e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.606e-06	3.367e+06	-1.091e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.609e-06	3.334e+06	-1.081e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.612e-06	3.302e+06	-1.071e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.615e-06	3.27e+06	-1.062e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.618e-06	3.238e+06	-1.052e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.621e-06	3.207e+06	-1.042e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.624e-06	3.176e+06	-1.033e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.627e-06	3.145e+06	-1.023e+13	8.075e+24	2.126e+07	0	-1.5	0
  5.63e-06	3.114e+06	-1.014e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.633e-06	3.084e+06	-1.004e+13	8.075e+24	2.126e+07	0	-1.5	0
 5.636e-06	3.054e+06	-9.952e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.639e-06	3.024e+06	-9.86e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.642e-06	2.995e+06	-9.77e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.645e-06	2.966e+06	-9.681e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.648e-06	2.937e+06	-9.592e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.651e-06	2.908e+06	-9.504e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.654e-06	2.88e+06	-9.418e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.657e-06	2.852e+06	-9.332e+12	8.075e+24	2.126e+07	0	-1.5	0
  5.66e-06	2.824e+06	-9.246e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.663e-06	2.796e+06	-9.162e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.666e-06	2.769e+06	-9.079e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.669e-06	2.742e+06	-8.996e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.672e-06	2.715e+06	-8.914e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.675e-06	2.688e+06	-8.833e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.678e-06	2.662e+06	-8.753e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.681e-06	2.636e+06	-8.673e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.684e-06	2.61e+06	-8.595e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.687e-06	2.584e+06	-8.517e+12	8.075e+24	2.126e+07	0	-1.5	0
  5.69e-06	2.559e+06	-8.44e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.693e-06	2.534e+06	-8.363e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.696e-06	2.509e+06	-8.288e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.699e-06	2.484e+06	-8.213e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.702e-06	2.459e+06	-8.139e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.705e-06	2.435e+06	-8.065e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.708e-06	2.411e+06	-7.992e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.711e-06	2.387e+06	-7.921e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.714e-06	2.363e+06	-7.849e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.717e-06	2.34e+06	-7.779e+12	8.075e+24	2.126e+07	0	-1.5	0
  5.72e-06	2.317e+06	-7.709e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.723e-06	2.294e+06	-7.64e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.726e-06	2.271e+06	-7.571e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.729e-06	2.248e+06	-7.503e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.732e-06	2.226e+06	-7.436e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.735e-06	2.204e+06	-7.37e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.738e-06	2.182e+06	-7.304e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.741e-06	2.16e+06	-7.239e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.744e-06	2.138e+06	-7.174e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.747e-06	2.117e+06	-7.111e+12	8.075e+24	2.126e+07	0	-1.5	0
  5.75e-06	2.096e+06	-7.047e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.753e-06	2.075e+06	-6.985e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.756e-06	2.054e+06	-6.923e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.759e-06	2.033e+06	-6.862e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.762e-06	2.013e+06	-6.801e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.765e-06	1.992e+06	-6.741e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.768e-06	1.972e+06	-6.681e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.771e-06	1.952e+06	-6.623e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.774e-06	1.932e+06	-6.564e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.777e-06	1.913e+06	-6.507e+12	8.075e+24	2.126e+07	0	-1.5	0
  5.78e-06	1.893e+06	-6.45e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.783e-06	1.874e+06	-6.393e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.786e-06	1.855e+06	-6.337e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.789e-06	1.836e+06	-6.282e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.792e-06	1.817e+06	-6.227e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.795e-06	1.799e+06	-6.173e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.798e-06	1.78e+06	-6.119e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.801e-06	1.762e+06	-6.066e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.804e-06	1.744e+06	-6.013e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.807e-06	1.726e+06	-5.961e+12	8.075e+24	2.126e+07	0	-1.5	0
  5.81e-06	1.708e+06	-5.91e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.813e-06	1.69e+06	-5.859e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.816e-06	1.673e+06	-5.808e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.819e-06	1.656e+06	-5.758e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.822e-06	1.638e+06	-5.709e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.825e-06	1.621e+06	-5.66e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.828e-06	1.604e+06	-5.612e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.831e-06	1.588e+06	-5.564e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.834e-06	1.571e+06	-5.516e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.837e-06	1.555e+06	-5.47e+12	8.075e+24	2.126e+07	0	-1.5	0
  5.84e-06	1.538e+06	-5.423e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.843e-06	1.522e+06	-5.377e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.846e-06	1.506e+06	-5.332e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.849e-06	1.49e+06	-5.287e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.852e-06	1.474e+06	-5.242e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.855e-06	1.459e+06	-5.198e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.858e-06	1.443e+06	-5.155e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.861e-06	1.428e+06	-5.112e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.864e-06	1.412e+06	-5.069e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.867e-06	1.397e+06	-5.027e+12	8.075e+24	2.126e+07	0	-1.5	0
  5.87e-06	1.382e+06	-4.985e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.873e-06	1.367e+06	-4.944e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.876e-06	1.353e+06	-4.903e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.879e-06	1.338e+06	-4.863e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.882e-06	1.323e+06	-4.823e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.885e-06	1.309e+06	-4.784e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.888e-06	1.295e+06	-4.745e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.891e-06	1.28e+06	-4.706e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.894e-06	1.266e+06	-4.668e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.897e-06	1.252e+06	-4.63e+12	8.075e+24	2.126e+07	0	-1.5	0
   5.9e-06	1.239e+06	-4.593e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.903e-06	1.225e+06	-4.556e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.906e-06	1.211e+06	-4.519e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.909e-06	1.198e+06	-4.483e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.912e-06	1.184e+06	-4.447e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.915e-06	1.171e+06	-4.412e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.918e-06	1.158e+06	-4.377e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.921e-06	1.145e+06	-4.342e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.924e-06	1.132e+06	-4.308e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.927e-06	1.119e+06	-4.275e+12	8.075e+24	2.126e+07	0	-1.5	0
  5.93e-06	1.106e+06	-4.241e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.933e-06	1.094e+06	-4.208e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.936e-06	1.081e+06	-4.176e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.939e-06	1.069e+06	-4.143e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.942e-06	1.056e+06	-4.111e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.945e-06	1.044e+06	-4.08e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.948e-06	1.032e+06	-4.049e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.951e-06	1.02e+06	-4.018e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.954e-06	1.008e+06	-3.988e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.957e-06	9.956e+05	-3.958e+12	8.075e+24	2.126e+07	0	-1.5	0
  5.96e-06	9.838e+05	-3.928e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.963e-06	9.721e+05	-3.899e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.966e-06	9.604e+05	-3.87e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.969e-06	9.488e+05	-3.841e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.972e-06	9.374e+05	-3.813e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.975e-06	9.26e+05	-3.785e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.978e-06	9.147e+05	-3.757e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.981e-06	9.034e+05	-3.73e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.984e-06	8.923e+05	-3.703e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.987e-06	8.812e+05	-3.676e+12	8.075e+24	2.126e+07	0	-1.5	0
  5.99e-06	8.702e+05	-3.65e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.993e-06	8.593e+05	-3.624e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.996e-06	8.485e+05	-3.598e+12	8.075e+24	2.126e+07	0	-1.5	0
 5.999e-06	8.377e+05	-3.573e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.002e-06	8.27e+05	-3.548e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.005e-06	8.164e+05	-3.523e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.008e-06	8.059e+05	-3.499e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.011e-06	7.954e+05	-3.475e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.014e-06	7.85e+05	-3.451e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.017e-06	7.747e+05	-3.428e+12	8.075e+24	2.126e+07	0	-1.5	0
  6.02e-06	7.645e+05	-3.405e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.023e-06	7.543e+05	-3.382e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.026e-06	7.442e+05	-3.36e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.029e-06	7.341e+05	-3.338e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.032e-06	7.242e+05	-3.316e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.035e-06	7.142e+05	-3.294e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.038e-06	7.044e+05	-3.273e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.041e-06	6.946e+05	-3.252e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.044e-06	6.849e+05	-3.231e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.047e-06	6.752e+05	-3.211e+12	8.075e+24	2.126e+07	0	-1.5	0
  6.05e-06	6.656e+05	-3.191e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.053e-06	6.561e+05	-3.171e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.056e-06	6.466e+05	-3.151e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.059e-06	6.372e+05	-3.132e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.062e-06	6.278e+05	-3.113e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.065e-06	6.185e+05	-3.094e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.068e-06	6.092e+05	-3.076e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.071e-06	6e+05	-3.058e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.074e-06	5.909e+05	-3.04e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.077e-06	5.818e+05	-3.022e+12	8.075e+24	2.126e+07	0	-1.5	0
  6.08e-06	5.728e+05	-3.005e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.083e-06	5.638e+05	-2.988e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.086e-06	5.548e+05	-2.971e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.089e-06	5.459e+05	-2.955e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.092e-06	5.371e+05	-2.938e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.095e-06	5.283e+05	-2.922e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.098e-06	5.196e+05	-2.907e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.101e-06	5.109e+05	-2.891e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.104e-06	5.022e+05	-2.876e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.107e-06	4.936e+05	-2.861e+12	8.075e+24	2.126e+07	0	-1.5	0
  6.11e-06	4.85e+05	-2.846e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.113e-06	4.765e+05	-2.832e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.116e-06	4.681e+05	-2.818e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.119e-06	4.596e+05	-2.804e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.122e-06	4.512e+05	-2.79e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.125e-06	4.429e+05	-2.777e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.128e-06	4.346e+05	-2.764e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.131e-06	4.263e+05	-2.751e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.134e-06	4.181e+05	-2.738e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.137e-06	4.099e+05	-2.726e+12	8.075e+24	2.126e+07	0	-1.5	0
  6.14e-06	4.017e+05	-2.714e+12	8.075e+24	2.126e+07	0	-1.5	0
 6.143e-06	3.936e+05	-2.702e+12	8.076e+24	2.126e+07	0	-1.5	0
 6.146e-06	3.855e+05	-2.69e+12	8.076e+24	2.126e+07	0	-1.5	0
 6.149e-06	3.775e+05	-2.678e+12	8.076e+24	2.126e+07	0	-1.5	0
 6.152e-06	3.694e+05	-2.667e+12	8.076e+24	2.126e+07	0	-1.5	0
 6.155e-06	3.614e+05	-2.656e+12	8.076e+24	2.126e+07	0	-1.5	0
 6.158e-06	3.535e+05	-2.646e+12	8.076e+24	2.126e+07	0	-1.5	0
 6.161e-06	3.456e+05	-2.635e+12	8.076e+24	2.126e+07	0	-1.5	0
 6.164e-06	3.377e+05	-2.625e+12	8.076e+24	2.126e+07	0	-1.5	0
 6.167e-06	3.298e+05	-2.615e+12	8.076e+24	2.126e+07	0	-1.5	0
  6.17e-06	3.22e+05	-2.605e+12	8.076e+24	2.126e+07	0	-1.5	0
 6.173e-06	3.142e+05	-2.595e+12	8.076e+24	2.126e+07	0	-1.5	0
 6.176e-06	3.064e+05	-2.586e+12	8.076e+24	2.126e+07	0	-1.5	0
 6.179e-06	2.987e+05	-2.577e+12	8.076e+24	2.126e+07	0	-1.5	0
 6.182e-06	2.91e+05	-2.568e+12	8.076e+24	2.126e+07	0	-1.5	0
 6.185e-06	2.833e+05	-2.56e+12	8.076e+24	2.126e+07	0	-1.5	0
 6.188e-06	2.756e+05	-2.551e+12	8.076e+24	2.126e+07	0	-1.5	0
 6.191e-06	2.68e+05	-2.543e+12	8.076e+24	2.126e+07	0	-1.5	0
 6.194e-06	2.603e+05	-2.535e+12	8.076e+24	2.126e+07	0	-1.5	0
 6.197e-06	2.527e+05	-2.527e+12	8.076e+24	2.126e+07	0	-1.5	0
   6.2e-06	2.452e+05	0	8.076e+24	2.126e+07	0	-1.5	0
